latitude,longitude,tick_presence,tick_count,temperature,humidity,rainfall,elevation,ndvi,month,land_cover,source_dataset,record_id
51.18583333333333,-3.7691666666666666,0,0,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_61
51.18583333333333,-3.7691666666666666,0,0,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_62
51.18583333333333,-3.7691666666666666,0,0,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_63
51.18583333333333,-3.7691666666666666,0,0,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_64
51.18583333333333,-3.7691666666666666,0,0,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_65
51.18583333333333,-3.7691666666666666,0,0,15.6,70,0.0,136,0.5,2,Pastures,pre_dashboard,380_66
51.18583333333333,-3.7691666666666666,0,0,15.6,70,0.0,136,0.5,2,Pastures,pre_dashboard,380_67
51.18583333333333,-3.7691666666666666,0,0,15.6,70,0.0,136,0.5,2,Pastures,pre_dashboard,380_68
51.18583333333333,-3.7691666666666666,0,0,15.6,90,0.0,136,0.5,2,Pastures,pre_dashboard,380_69
51.18583333333333,-3.7691666666666666,0,0,15.6,90,0.0,136,0.5,2,Pastures,pre_dashboard,380_70
51.18583333333333,-3.7691666666666666,0,0,15.6,90,0.0,136,0.5,2,Pastures,pre_dashboard,380_71
51.18583333333333,-3.7691666666666666,0,0,15.6,78,0.0,136,0.5,9,Pastures,pre_dashboard,380_72
51.18583333333333,-3.7691666666666666,0,0,15.6,78,0.0,136,0.5,9,Pastures,pre_dashboard,380_73
51.18583333333333,-3.7691666666666666,0,0,15.6,78,0.0,136,0.5,9,Pastures,pre_dashboard,380_74
51.18583333333333,-3.7691666666666666,0,0,15.6,84,0.0,136,0.5,9,Pastures,pre_dashboard,380_75
51.18583333333333,-3.7691666666666666,1,3,15.6,84,0.0,136,0.5,9,Pastures,pre_dashboard,380_76
51.18583333333333,-3.7691666666666666,1,2,15.6,84,0.0,136,0.5,9,Pastures,pre_dashboard,380_77
51.18583333333333,-3.7691666666666666,0,0,15.6,86,0.0,136,0.5,9,Pastures,pre_dashboard,380_78
51.18583333333333,-3.7691666666666666,1,4,15.6,86,0.0,136,0.5,9,Pastures,pre_dashboard,380_79
51.18583333333333,-3.7691666666666666,1,3,15.6,86,0.0,136,0.5,9,Pastures,pre_dashboard,380_80
51.18583333333333,-3.7691666666666666,1,8,15.6,88,0.0,136,0.5,9,Pastures,pre_dashboard,380_81
51.18583333333333,-3.7691666666666666,1,9,15.6,88,0.0,136,0.5,9,Pastures,pre_dashboard,380_82
51.18583333333333,-3.7691666666666666,1,7,15.6,88,0.0,136,0.5,9,Pastures,pre_dashboard,380_83
51.18583333333333,-3.7691666666666666,1,19,15.6,86,0.0,136,0.5,9,Pastures,pre_dashboard,380_84
51.18583333333333,-3.7691666666666666,1,12,15.6,86,0.0,136,0.5,9,Pastures,pre_dashboard,380_85
51.18583333333333,-3.7691666666666666,1,9,15.6,86,0.0,136,0.5,9,Pastures,pre_dashboard,380_86
51.18583333333333,-3.7691666666666666,1,22,15.6,90,0.0,136,0.5,9,Pastures,pre_dashboard,380_87
51.18583333333333,-3.7691666666666666,1,41,15.6,90,0.0,136,0.5,9,Pastures,pre_dashboard,380_88
51.18583333333333,-3.7691666666666666,1,32,15.6,90,0.0,136,0.5,9,Pastures,pre_dashboard,380_89
51.18583333333333,-3.7691666666666666,1,9,15.6,92,0.0,136,0.5,9,Pastures,pre_dashboard,380_90
51.18583333333333,-3.7691666666666666,1,18,15.6,92,0.0,136,0.5,9,Pastures,pre_dashboard,380_91
51.18583333333333,-3.7691666666666666,1,13,15.6,92,0.0,136,0.5,9,Pastures,pre_dashboard,380_92
51.18583333333333,-3.7691666666666666,0,0,15.6,100,0.0,136,0.5,9,Pastures,pre_dashboard,380_93
51.18583333333333,-3.7691666666666666,0,0,15.6,100,0.0,136,0.5,9,Pastures,pre_dashboard,380_94
51.18583333333333,-3.7691666666666666,0,0,15.6,100,0.0,136,0.5,9,Pastures,pre_dashboard,380_95
51.18583333333333,-3.7691666666666666,0,0,15.6,78,0.0,136,0.5,5,Pastures,pre_dashboard,380_96
51.18583333333333,-3.7691666666666666,0,0,15.6,78,0.0,136,0.5,5,Pastures,pre_dashboard,380_97
51.18583333333333,-3.7691666666666666,1,2,15.6,78,0.0,136,0.5,5,Pastures,pre_dashboard,380_98
51.18583333333333,-3.7691666666666666,1,12,15.6,78,0.0,136,0.5,5,Pastures,pre_dashboard,380_99
51.18583333333333,-3.7691666666666666,1,7,15.6,78,0.0,136,0.5,5,Pastures,pre_dashboard,380_100
51.18583333333333,-3.7691666666666666,1,9,15.6,78,0.0,136,0.5,5,Pastures,pre_dashboard,380_101
51.18583333333333,-3.7691666666666666,1,18,15.6,86,0.0,136,0.5,5,Pastures,pre_dashboard,380_102
51.18583333333333,-3.7691666666666666,1,12,15.6,86,0.0,136,0.5,5,Pastures,pre_dashboard,380_103
51.18583333333333,-3.7691666666666666,1,15,15.6,86,0.0,136,0.5,5,Pastures,pre_dashboard,380_104
51.18583333333333,-3.7691666666666666,1,49,15.6,88,0.0,136,0.5,5,Pastures,pre_dashboard,380_105
51.18583333333333,-3.7691666666666666,1,16,15.6,88,0.0,136,0.5,5,Pastures,pre_dashboard,380_106
51.18583333333333,-3.7691666666666666,1,21,15.6,88,0.0,136,0.5,5,Pastures,pre_dashboard,380_107
51.18583333333333,-3.7691666666666666,1,84,15.6,88,0.0,136,0.5,5,Pastures,pre_dashboard,380_108
51.18583333333333,-3.7691666666666666,1,29,15.6,88,0.0,136,0.5,5,Pastures,pre_dashboard,380_109
51.18583333333333,-3.7691666666666666,1,36,15.6,88,0.0,136,0.5,5,Pastures,pre_dashboard,380_110
51.18583333333333,-3.7691666666666666,1,61,15.6,86,0.0,136,0.5,5,Pastures,pre_dashboard,380_111
51.18583333333333,-3.7691666666666666,1,38,15.6,86,0.0,136,0.5,5,Pastures,pre_dashboard,380_112
51.18583333333333,-3.7691666666666666,1,46,15.6,86,0.0,136,0.5,5,Pastures,pre_dashboard,380_113
51.18583333333333,-3.7691666666666666,1,12,15.6,92,0.0,136,0.5,5,Pastures,pre_dashboard,380_114
51.18583333333333,-3.7691666666666666,1,14,15.6,92,0.0,136,0.5,5,Pastures,pre_dashboard,380_115
51.18583333333333,-3.7691666666666666,1,11,15.6,92,0.0,136,0.5,5,Pastures,pre_dashboard,380_116
51.18583333333333,-3.7691666666666666,0,0,15.6,100,0.0,136,0.5,5,Pastures,pre_dashboard,380_117
51.18583333333333,-3.7691666666666666,0,0,15.6,100,0.0,136,0.5,5,Pastures,pre_dashboard,380_118
51.18583333333333,-3.7691666666666666,0,0,15.6,100,0.0,136,0.5,5,Pastures,pre_dashboard,380_119
51.18583333333333,-3.7691666666666666,0,0,15.6,66,0.0,136,0.5,2,Pastures,pre_dashboard,380_120
51.18583333333333,-3.7691666666666666,0,0,15.6,66,0.0,136,0.5,2,Pastures,pre_dashboard,380_121
51.18583333333333,-3.7691666666666666,0,0,15.6,66,0.0,136,0.5,2,Pastures,pre_dashboard,380_122
51.18583333333333,-3.7691666666666666,0,0,15.6,66,0.0,136,0.5,2,Pastures,pre_dashboard,380_123
51.18583333333333,-3.7691666666666666,0,0,15.6,66,0.0,136,0.5,2,Pastures,pre_dashboard,380_124
51.18583333333333,-3.7691666666666666,0,0,15.6,66,0.0,136,0.5,2,Pastures,pre_dashboard,380_125
51.18583333333333,-3.7691666666666666,0,0,15.6,66,0.0,136,0.5,2,Pastures,pre_dashboard,380_126
51.18583333333333,-3.7691666666666666,0,0,15.6,66,0.0,136,0.5,2,Pastures,pre_dashboard,380_127
51.18583333333333,-3.7691666666666666,0,0,15.6,66,0.0,136,0.5,2,Pastures,pre_dashboard,380_128
51.18583333333333,-3.7691666666666666,1,4,15.6,66,0.0,136,0.5,2,Pastures,pre_dashboard,380_129
51.18583333333333,-3.7691666666666666,1,1,15.6,66,0.0,136,0.5,2,Pastures,pre_dashboard,380_130
51.18583333333333,-3.7691666666666666,1,3,15.6,66,0.0,136,0.5,2,Pastures,pre_dashboard,380_131
51.18583333333333,-3.7691666666666666,1,6,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_132
51.18583333333333,-3.7691666666666666,1,2,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_133
51.18583333333333,-3.7691666666666666,1,5,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_134
51.18583333333333,-3.7691666666666666,1,4,15.6,78,0.0,136,0.5,2,Pastures,pre_dashboard,380_135
51.18583333333333,-3.7691666666666666,1,3,15.6,78,0.0,136,0.5,2,Pastures,pre_dashboard,380_136
51.18583333333333,-3.7691666666666666,1,8,15.6,78,0.0,136,0.5,2,Pastures,pre_dashboard,380_137
51.18583333333333,-3.7691666666666666,0,0,15.6,90,0.0,136,0.5,2,Pastures,pre_dashboard,380_138
51.18583333333333,-3.7691666666666666,1,4,15.6,90,0.0,136,0.5,2,Pastures,pre_dashboard,380_139
51.18583333333333,-3.7691666666666666,1,10,15.6,90,0.0,136,0.5,2,Pastures,pre_dashboard,380_140
51.18583333333333,-3.7691666666666666,0,0,15.6,90,0.0,136,0.5,2,Pastures,pre_dashboard,380_141
51.18583333333333,-3.7691666666666666,0,0,15.6,90,0.0,136,0.5,2,Pastures,pre_dashboard,380_142
51.18583333333333,-3.7691666666666666,0,0,15.6,90,0.0,136,0.5,2,Pastures,pre_dashboard,380_143
51.18583333333333,-3.7691666666666666,0,0,15.6,69,0.0,136,0.5,2,Pastures,pre_dashboard,380_144
51.18583333333333,-3.7691666666666666,0,0,15.6,69,0.0,136,0.5,2,Pastures,pre_dashboard,380_145
51.18583333333333,-3.7691666666666666,0,0,15.6,69,0.0,136,0.5,2,Pastures,pre_dashboard,380_146
51.18583333333333,-3.7691666666666666,0,0,15.6,70,0.0,136,0.5,2,Pastures,pre_dashboard,380_147
51.18583333333333,-3.7691666666666666,0,0,15.6,70,0.0,136,0.5,2,Pastures,pre_dashboard,380_148
51.18583333333333,-3.7691666666666666,0,0,15.6,70,0.0,136,0.5,2,Pastures,pre_dashboard,380_149
51.18583333333333,-3.7691666666666666,0,0,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_150
51.18583333333333,-3.7691666666666666,0,0,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_151
51.18583333333333,-3.7691666666666666,0,0,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_152
51.18583333333333,-3.7691666666666666,0,0,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_153
51.18583333333333,-3.7691666666666666,0,0,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_154
51.18583333333333,-3.7691666666666666,0,0,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_155
51.18583333333333,-3.7691666666666666,0,0,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_156
51.18583333333333,-3.7691666666666666,1,1,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_157
51.18583333333333,-3.7691666666666666,1,2,15.6,68,0.0,136,0.5,2,Pastures,pre_dashboard,380_158
51.18583333333333,-3.7691666666666666,0,0,15.6,69,0.0,136,0.5,2,Pastures,pre_dashboard,380_159
51.18583333333333,-3.7691666666666666,0,0,15.6,69,0.0,136,0.5,2,Pastures,pre_dashboard,380_160
51.18583333333333,-3.7691666666666666,1,3,15.6,69,0.0,136,0.5,2,Pastures,pre_dashboard,380_161
51.18583333333333,-3.7691666666666666,0,0,15.6,75,0.0,136,0.5,2,Pastures,pre_dashboard,380_162
51.18583333333333,-3.7691666666666666,0,0,15.6,75,0.0,136,0.5,2,Pastures,pre_dashboard,380_163
51.18583333333333,-3.7691666666666666,0,0,15.6,75,0.0,136,0.5,2,Pastures,pre_dashboard,380_164
51.18583333333333,-3.7691666666666666,0,0,15.6,90,0.0,136,0.5,2,Pastures,pre_dashboard,380_165
51.18583333333333,-3.7691666666666666,0,0,15.6,90,0.0,136,0.5,2,Pastures,pre_dashboard,380_166
51.18583333333333,-3.7691666666666666,0,0,15.6,90,0.0,136,0.5,2,Pastures,pre_dashboard,380_167
51.18583333333333,-3.7691666666666666,0,0,15.6,80,0.0,136,0.5,9,Pastures,pre_dashboard,380_168
51.18583333333333,-3.7691666666666666,0,0,15.6,80,0.0,136,0.5,9,Pastures,pre_dashboard,380_169
51.18583333333333,-3.7691666666666666,0,0,15.6,80,0.0,136,0.5,9,Pastures,pre_dashboard,380_170
51.18583333333333,-3.7691666666666666,0,0,15.6,83,0.0,136,0.5,9,Pastures,pre_dashboard,380_171
51.18583333333333,-3.7691666666666666,1,4,15.6,83,0.0,136,0.5,9,Pastures,pre_dashboard,380_172
51.18583333333333,-3.7691666666666666,1,5,15.6,83,0.0,136,0.5,9,Pastures,pre_dashboard,380_173
51.18583333333333,-3.7691666666666666,0,0,15.6,88,0.0,136,0.5,9,Pastures,pre_dashboard,380_174
51.18583333333333,-3.7691666666666666,1,5,15.6,88,0.0,136,0.5,9,Pastures,pre_dashboard,380_175
51.18583333333333,-3.7691666666666666,1,7,15.6,88,0.0,136,0.5,9,Pastures,pre_dashboard,380_176
51.18583333333333,-3.7691666666666666,1,10,15.6,88,0.0,136,0.5,9,Pastures,pre_dashboard,380_177
51.18583333333333,-3.7691666666666666,1,12,15.6,88,0.0,136,0.5,9,Pastures,pre_dashboard,380_178
51.18583333333333,-3.7691666666666666,1,13,15.6,88,0.0,136,0.5,9,Pastures,pre_dashboard,380_179
51.18583333333333,-3.7691666666666666,1,26,15.6,90,0.0,136,0.5,9,Pastures,pre_dashboard,380_180
51.18583333333333,-3.7691666666666666,1,19,15.6,90,0.0,136,0.5,9,Pastures,pre_dashboard,380_181
51.18583333333333,-3.7691666666666666,1,22,15.6,90,0.0,136,0.5,9,Pastures,pre_dashboard,380_182
51.18583333333333,-3.7691666666666666,1,29,15.6,95,0.0,136,0.5,9,Pastures,pre_dashboard,380_183
51.18583333333333,-3.7691666666666666,1,59,15.6,95,0.0,136,0.5,9,Pastures,pre_dashboard,380_184
51.18583333333333,-3.7691666666666666,1,56,15.6,95,0.0,136,0.5,9,Pastures,pre_dashboard,380_185
51.18583333333333,-3.7691666666666666,1,12,15.6,100,0.0,136,0.5,9,Pastures,pre_dashboard,380_186
51.18583333333333,-3.7691666666666666,1,29,15.6,100,0.0,136,0.5,9,Pastures,pre_dashboard,380_187
51.18583333333333,-3.7691666666666666,1,36,15.6,100,0.0,136,0.5,9,Pastures,pre_dashboard,380_188
51.18583333333333,-3.7691666666666666,0,0,15.6,100,0.0,136,0.5,9,Pastures,pre_dashboard,380_189
51.18583333333333,-3.7691666666666666,0,0,15.6,100,0.0,136,0.5,9,Pastures,pre_dashboard,380_190
51.18583333333333,-3.7691666666666666,0,0,15.6,100,0.0,136,0.5,9,Pastures,pre_dashboard,380_191
51.05511111111111,-3.7058833333333334,0,0,12.6,82,0.0,328,0.87,10,Pastures,pre_dashboard,385_192
51.05511111111111,-3.7058833333333334,0,0,12.6,82,0.0,328,0.87,10,Pastures,pre_dashboard,385_193
51.05511111111111,-3.7058833333333334,0,0,12.6,82,0.0,328,0.87,10,Pastures,pre_dashboard,385_194
51.05511111111111,-3.7058833333333334,0,0,12.6,84,0.0,328,0.87,10,Pastures,pre_dashboard,385_195
51.05511111111111,-3.7058833333333334,0,0,12.6,84,0.0,328,0.87,10,Pastures,pre_dashboard,385_196
51.05511111111111,-3.7058833333333334,1,2,12.6,84,0.0,328,0.87,10,Pastures,pre_dashboard,385_197
51.05511111111111,-3.7058833333333334,0,0,12.6,88,0.0,328,0.87,10,Pastures,pre_dashboard,385_198
51.05511111111111,-3.7058833333333334,1,4,12.6,88,0.0,328,0.87,10,Pastures,pre_dashboard,385_199
51.05511111111111,-3.7058833333333334,1,2,12.6,88,0.0,328,0.87,10,Pastures,pre_dashboard,385_200
51.05511111111111,-3.7058833333333334,1,4,12.6,88,0.0,328,0.87,10,Pastures,pre_dashboard,385_201
51.05511111111111,-3.7058833333333334,1,6,12.6,88,0.0,328,0.87,10,Pastures,pre_dashboard,385_202
51.05511111111111,-3.7058833333333334,1,5,12.6,88,0.0,328,0.87,10,Pastures,pre_dashboard,385_203
51.05511111111111,-3.7058833333333334,1,28,12.6,88,0.0,328,0.87,10,Pastures,pre_dashboard,385_204
51.05511111111111,-3.7058833333333334,1,14,12.6,88,0.0,328,0.87,10,Pastures,pre_dashboard,385_205
51.05511111111111,-3.7058833333333334,1,12,12.6,88,0.0,328,0.87,10,Pastures,pre_dashboard,385_206
51.05511111111111,-3.7058833333333334,1,12,12.6,92,0.0,328,0.87,10,Pastures,pre_dashboard,385_207
51.05511111111111,-3.7058833333333334,1,9,12.6,92,0.0,328,0.87,10,Pastures,pre_dashboard,385_208
51.05511111111111,-3.7058833333333334,1,4,12.6,92,0.0,328,0.87,10,Pastures,pre_dashboard,385_209
51.05511111111111,-3.7058833333333334,0,0,12.6,94,0.0,328,0.87,10,Pastures,pre_dashboard,385_210
51.05511111111111,-3.7058833333333334,0,0,12.6,94,0.0,328,0.87,10,Pastures,pre_dashboard,385_211
51.05511111111111,-3.7058833333333334,1,2,12.6,94,0.0,328,0.87,10,Pastures,pre_dashboard,385_212
51.05511111111111,-3.7058833333333334,0,0,12.6,100,0.0,328,0.87,10,Pastures,pre_dashboard,385_213
51.05511111111111,-3.7058833333333334,0,0,12.6,100,0.0,328,0.87,10,Pastures,pre_dashboard,385_214
51.05511111111111,-3.7058833333333334,0,0,12.6,100,0.0,328,0.87,10,Pastures,pre_dashboard,385_215
51.05511111111111,-3.7058833333333334,0,0,12.6,76,0.0,328,0.87,6,Pastures,pre_dashboard,385_216
51.05511111111111,-3.7058833333333334,0,0,12.6,76,0.0,328,0.87,6,Pastures,pre_dashboard,385_217
51.05511111111111,-3.7058833333333334,1,2,12.6,76,0.0,328,0.87,6,Pastures,pre_dashboard,385_218
51.05511111111111,-3.7058833333333334,0,0,12.6,78,0.0,328,0.87,6,Pastures,pre_dashboard,385_219
51.05511111111111,-3.7058833333333334,1,1,12.6,78,0.0,328,0.87,6,Pastures,pre_dashboard,385_220
51.05511111111111,-3.7058833333333334,1,2,12.6,78,0.0,328,0.87,6,Pastures,pre_dashboard,385_221
51.05511111111111,-3.7058833333333334,0,0,12.6,84,0.0,328,0.87,6,Pastures,pre_dashboard,385_222
51.05511111111111,-3.7058833333333334,1,2,12.6,84,0.0,328,0.87,6,Pastures,pre_dashboard,385_223
51.05511111111111,-3.7058833333333334,1,3,12.6,84,0.0,328,0.87,6,Pastures,pre_dashboard,385_224
51.05511111111111,-3.7058833333333334,1,60,12.6,90,0.0,328,0.87,6,Pastures,pre_dashboard,385_225
51.05511111111111,-3.7058833333333334,1,3,12.6,90,0.0,328,0.87,6,Pastures,pre_dashboard,385_226
51.05511111111111,-3.7058833333333334,1,5,12.6,90,0.0,328,0.87,6,Pastures,pre_dashboard,385_227
51.05511111111111,-3.7058833333333334,1,78,12.6,90,0.0,328,0.87,6,Pastures,pre_dashboard,385_228
51.05511111111111,-3.7058833333333334,1,4,12.6,90,0.0,328,0.87,6,Pastures,pre_dashboard,385_229
51.05511111111111,-3.7058833333333334,1,6,12.6,90,0.0,328,0.87,6,Pastures,pre_dashboard,385_230
51.05511111111111,-3.7058833333333334,1,412,12.6,94,0.0,328,0.87,6,Pastures,pre_dashboard,385_231
51.05511111111111,-3.7058833333333334,1,2,12.6,94,0.0,328,0.87,6,Pastures,pre_dashboard,385_232
51.05511111111111,-3.7058833333333334,1,4,12.6,94,0.0,328,0.87,6,Pastures,pre_dashboard,385_233
51.05511111111111,-3.7058833333333334,0,0,12.6,98,0.0,328,0.87,6,Pastures,pre_dashboard,385_234
51.05511111111111,-3.7058833333333334,0,0,12.6,98,0.0,328,0.87,6,Pastures,pre_dashboard,385_235
51.05511111111111,-3.7058833333333334,0,0,12.6,98,0.0,328,0.87,6,Pastures,pre_dashboard,385_236
51.05511111111111,-3.7058833333333334,0,0,12.6,100,0.0,328,0.87,6,Pastures,pre_dashboard,385_237
51.05511111111111,-3.7058833333333334,0,0,12.6,100,0.0,328,0.87,6,Pastures,pre_dashboard,385_238
51.05511111111111,-3.7058833333333334,0,0,12.6,100,0.0,328,0.87,6,Pastures,pre_dashboard,385_239
51.05511111111111,-3.7058833333333334,0,0,12.6,82,0.0,328,0.87,10,Pastures,pre_dashboard,385_240
51.05511111111111,-3.7058833333333334,0,0,12.6,82,0.0,328,0.87,10,Pastures,pre_dashboard,385_241
51.05511111111111,-3.7058833333333334,0,0,12.6,82,0.0,328,0.87,10,Pastures,pre_dashboard,385_242
